"ID","Connectivity","Control","Integration","LocalIntegration","X1","Y1","X2","Y2","Length"
3351,5,1.27692,1.43006,2.87619,-1053.61,-4117.8,-1202.5,-4104.26,149.51
3353,4,1.10119,1.19025,2.31228,-860.718,-2449.44,-755.814,-2381.76,124.843
3354,3,1.16667,1.39619,1.69825,-586.614,-3657.56,-718.59,-3620.34,137.125
3355,3,0.517857,1.19019,2.08105,-874.254,-2476.51,-813.342,-2412.21,88.5692
3358,7,3.12692,1.19873,3.28271,-1188.97,-2798,-1134.82,-2699.86,112.084
3361,9,0.96014,1.59549,4.32582,-546.006,-4270.08,-539.238,-4161.79,108.503
3364,4,0.876923,1.19642,2.76241,-1446.15,-2574.65,-1381.85,-2435.9,152.922
3367,2,0.392857,1.09051,1.57143,926.034,-3329.3,892.194,-3285.31,55.5027
3372,20,4.19236,1.32251,5.13216,577.482,-4486.67,144.33,-4185.48,527.573
3373,6,1.10236,1.15817,3.34023,587.634,-4097.5,574.098,-3992.59,105.777
3379,17,3.56577,1.31891,4.85117,134.178,-4276.85,469.194,-4513.74,410.306
3399,1,0.142857,1.18484,1.14929,-847.182,-2503.58,-793.038,-2462.97,67.6808
3407,6,1.8547,1.4091,3.14352,-1063.76,-4090.73,-1216.04,-4083.96,152.43
3408,3,2.33333,1.1804,1.74511,-816.726,-2598.34,-765.966,-2557.73,65.0053
3409,3,0.41978,1.26798,2.40559,-1337.86,-3860.61,-1371.7,-3782.77,84.8725
3411,3,0.866667,1.00855,1.95859,953.106,-3552.65,865.122,-3481.59,113.1
3413,4,0.41978,1.19459,2.72481,-1155.13,-2716.78,-1053.61,-2669.4,112.031
3414,2,0.576923,1.26659,1.96146,-1510.45,-3823.38,-1530.75,-3755.7,70.662
3416,7,1.5125,1.19565,3.3985,-2282,-4036.58,-2116.18,-4094.11,175.512
3418,4,0.892857,1.42234,2.56596,-952.086,-3982.44,-938.55,-4043.35,62.3997
3422,3,0.276923,1.19348,2.35598,-1063.76,-2703.25,-1114.52,-2733.7,59.1963
3423,7,1.02143,1.48939,3.54044,-133.158,-4019.66,-99.3181,-4175.33,159.304
3427,6,0.911905,1.49214,3.26779,-1090.83,-4740.48,-1273.57,-4581.42,242.261
3428,3,0.559524,1.42067,2.25157,-914.862,-4067.04,-925.014,-4012.89,55.0892
3432,2,0.5,1.25987,1.37915,-1730.41,-3968.9,-1760.86,-3938.44,43.0719
3435,2,0.576923,1.19318,2.02765,-1158.51,-2666.02,-1199.12,-2686.32,45.4014
3440,3,0.338095,1.47587,2.58857,-35.0221,-4087.34,-95.9341,-4026.43,86.1439
3442,2,0.6,1.19183,1.81851,-1151.74,-2693.09,-1111.13,-2676.17,43.9923
3450,4,1.14286,1.40331,2.27313,-999.462,-4087.34,-1016.38,-3992.59,96.2537
3457,2,0.666667,1.39934,1.47837,-948.702,-3911.37,-928.398,-4006.12,96.9059
3463,9,1.50117,1.55985,3.89018,-210.99,-4249.78,-370.038,-4378.38,204.532
3479,5,0.621465,1.55236,3.33218,-627.222,-4270.08,-677.982,-4148.26,131.979
3493,4,0.99359,1.3933,2.4392,-1053.61,-4151.64,-1151.74,-4124.57,101.802
3500,1,0.25,1.18114,0.703987,-857.334,-2852.15,-897.942,-2882.6,50.7605
3501,1,0.25,1.18114,0.703987,-796.422,-2892.75,-833.646,-2902.91,38.5837
3502,1,0.2,1.17976,0.872556,-985.926,-2747.24,-935.166,-2703.25,67.1713
3503,2,0.392857,1.18086,1.57143,-732.126,-2733.7,-684.75,-2669.4,79.8669
3507,5,1.29167,1.24562,2.78071,547.026,-3613.57,482.73,-3525.58,108.975
3509,5,1.16369,1.17087,3.03077,-2369.98,-4046.73,-2241.39,-4046.73,128.592
3515,11,2.41032,1.52386,4.08824,-207.606,-4307.31,-295.59,-3857.22,458.605
3516,3,0.6875,1.16974,2.5,-2254.93,-4070.42,-2298.92,-4067.04,44.1219
3517,2,0.583333,1.17753,1.27368,-749.046,-2628.79,-816.726,-2682.94,86.6737
3518,6,1.50952,1.27197,2.92704,157.866,-3522.2,59.7299,-3542.5,100.215
3519,5,1.00952,1.27117,2.61528,134.178,-3542.5,66.4979,-3457.9,108.343
3520,4,0.842857,1.27104,2.31228,184.938,-3505.28,107.106,-3420.67,114.958
3522,10,2.09915,1.54948,4.09531,-1104.37,-4402.06,-914.862,-4398.68,189.534
3524,5,1.19444,1.54071,2.93911,-755.814,-4500.2,-664.446,-4435.91,111.724
3529,3,0.958333,1.23063,1.95859,387.978,-3637.26,421.818,-3688.02,61.0072
3530,2,0.458333,1.23051,1.65878,381.21,-3681.25,394.746,-3708.32,30.2681
3531,12,1.68656,1.56499,4.63551,-721.974,-4226.09,-569.694,-4435.91,259.251
3532,8,1.1469,1.42108,3.67167,-400.494,-5366.53,-430.95,-5217.63,151.983
3536,5,1.11212,1.15684,3.11846,333.834,-4246.4,384.594,-4209.17,62.9468
3546,4,1.58333,1.26026,2.29858,228.93,-3325.92,147.714,-3349.61,84.6001
3549,5,0.664322,1.41296,3.11846,-447.87,-5288.7,-390.342,-5227.79,83.7853
3551,9,1.93254,1.50297,3.87562,-278.67,-4270.08,-312.51,-4067.04,205.847
3555,2,0.533333,0.987342,1.37915,966.642,-3461.28,949.722,-3440.98,26.4303
3557,2,0.45,0.987342,1.37915,1041.09,-3410.52,1014.02,-3376.68,43.3371
3559,2,0.75,0.986859,1.16341,1030.94,-3386.83,1014.02,-3359.76,31.9253
3560,4,0.783333,1.25452,2.23839,56.3459,-3549.27,164.634,-3461.28,139.528
3562,4,0.557387,1.54671,3.59272,-718.59,-4442.67,-833.646,-4310.69,175.09
3565,3,0.472222,1.49601,2.25157,-298.974,-4347.92,-221.142,-4280.24,103.144
3567,4,0.520833,1.19453,2.90449,-2278.61,-4012.89,-2146.64,-4036.58,134.085
3571,3,0.825,1.23546,2.08105,574.098,-3420.67,604.554,-3471.44,59.1971
3574,2,0.458333,1.23314,1.74097,516.57,-3525.58,486.114,-3471.44,62.1234
3575,3,0.708333,1.23314,1.95859,455.658,-3603.42,401.514,-3512.05,106.208
3577,2,0.45,1.12452,1.47837,59.7299,-2693.09,42.81,-2645.72,50.3081
3579,2,0.253968,1.15425,1.74097,597.786,-3153.33,645.162,-3136.41,50.3069
3600,3,0.365079,1.17507,2.35598,-1855.61,-2906.29,-1760.86,-3072.11,190.983
3601,5,1.05952,1.18195,2.97007,-1615.35,-3068.73,-1696.57,-2933.36,157.859
3602,5,1.30952,1.1808,2.93911,-1676.26,-3085.65,-1740.56,-2967.21,134.77
3603,4,0.809524,1.18068,2.76241,-1723.64,-3102.57,-1764.25,-3011.2,99.9881
3604,2,0.166667,1.17856,2.36842,-1584.89,-3041.66,-1652.57,-2936.75,124.844
3605,2,0.166667,1.17856,2.36842,-1561.21,-3028.12,-1632.27,-2923.21,126.711
3607,3,0.575,0.949208,1.83333,1206.91,-3732.01,1210.29,-3701.56,30.6443
3608,5,1.575,0.924757,2.71844,-2143.25,-3420.67,-2133.1,-3095.8,325.032
3610,2,1,1.35847,1.05598,-1026.53,-3904.6,-1013,-3877.53,30.2682
3612,9,2.48175,1.17724,3.66744,-1781.17,-3210.86,-1557.82,-3129.64,237.653
3613,4,1.11667,0.948985,2.21171,1189.99,-3708.32,1118.92,-3671.1,80.2234
3615,5,0.994444,1.17656,2.9078,-1628.89,-3322.54,-1716.87,-3210.86,142.171
3624,2,0.276923,1.19483,2.02765,-583.23,-3139.79,-525.702,-3092.42,74.5257
3626,4,0.983333,1.17183,2.31228,-1974.05,-3170.25,-1872.53,-3241.32,123.922
3628,3,0.683333,1.17087,2.19662,-1798.09,-3315.77,-1801.47,-3407.14,91.4334
3633,7,1.95119,1.17076,3.35836,-1835.31,-3616.95,-1943.6,-3454.52,195.223
3634,3,0.766667,1.16991,2.08105,-1683.03,-3356.38,-1750.71,-3298.85,88.827
3639,3,0.363095,1.44584,2.5,-156.846,-4195.63,-204.222,-3982.44,218.399
3641,10,1.85331,1.51718,4.06998,-268.518,-4229.48,-397.11,-4324.23,159.732
3642,3,0.866667,1.14829,1.89575,-1378.47,-2963.82,-1378.47,-2835.23,128.596
3644,3,0.592857,1.16507,2.13977,-2011.28,-3183.79,-1926.68,-3112.72,110.488
3647,2,0.35,1.16513,1.81851,-1557.82,-3501.89,-1578.13,-3457.9,48.4528
3650,3,0.809524,1.16379,1.89575,-1699.95,-3325.92,-1706.72,-3417.29,91.621
3651,3,0.72619,1.16379,1.89575,-1815.01,-3380.07,-1733.79,-3430.83,95.7746
3653,1,0.1,1.16401,1.47447,-1645.81,-3518.81,-1666.11,-3481.59,42.4024
3656,3,1,1.19283,1.77404,-806.574,-3061.96,-887.79,-2990.89,107.919
3664,3,0.708333,1.19013,1.95859,-75.63,-3055.19,-21.4861,-3038.27,56.7263
3669,6,1.5845,1.09224,3.19353,651.93,-4097.5,624.858,-3972.28,128.105
3670,5,1.825,1.24071,2.68878,343.986,-4249.78,276.306,-4104.26,160.486
3671,3,0.540909,1.14233,2.19662,-51.9421,-2997.66,-62.0941,-2892.75,105.397
3673,2,1,1.18646,1.05598,-238.062,-3048.42,-224.526,-3028.12,24.4029
3677,5,0.725,0.950288,2.8125,1152.76,-3569.58,1118.92,-3576.34,34.5102
3678,6,1.55952,1.14131,2.97293,-1297.25,-3011.2,-1273.57,-3102.57,94.3914
3679,4,0.65,0.949841,2.39631,1152.76,-3556.04,1122.31,-3583.11,40.7493
3680,2,1,1.1793,1,-762.582,-3160.1,-786.27,-3180.4,31.1993
3681,10,1.50917,1.49629,4.03227,-1293.87,-4361.46,-1178.81,-4578.04,245.247
3682,11,2.06928,1.43472,4.18839,-119.622,-4422.37,103.722,-4374.99,228.314
3688,2,0.340909,1.1358,1.74097,-35.0221,-2967.21,-41.7901,-2892.75,74.7573
3691,5,0.866667,1.53749,3.4053,-894.558,-4510.36,-948.702,-4385.14,136.417
3692,3,0.520833,1.16139,2.5,-2356.45,-3968.9,-2241.39,-3958.75,115.503
3695,1,0.166667,1.13325,1.01895,113.874,-2957.05,120.642,-2984.13,27.906
3696,3,1.0625,1.16055,2.40559,-2346.29,-3985.82,-2248.16,-3999.36,99.0652
3698,2,0.395833,1.16039,2.15103,-2356.45,-3931.67,-2254.93,-3928.29,101.576
3699,2,0.395833,1.16039,2.15103,-2349.68,-3907.99,-2258.31,-3894.45,92.3653
3701,6,0.899242,1.10499,3.36388,526.722,-4104.26,655.314,-4050.12,139.527
3702,3,0.477778,1.18973,2.19662,827.898,-4398.68,733.146,-4347.92,107.493
3704,2,0.833333,1.17656,1.16341,-1540.9,-3664.33,-1554.44,-3616.95,49.2732
3708,4,0.760256,1.08248,2.60691,638.394,-3894.45,651.93,-3979.05,85.6786
3710,3,0.46978,1.08219,2.25157,665.466,-3968.9,591.018,-3941.83,79.2176
3714,2,1,1.31191,1.05598,-1019.77,-3985.82,-1029.92,-3962.13,25.7724
3723,3,0.57619,1.16206,2.30467,-1882.69,-3498.51,-2068.81,-3569.58,199.226
3724,7,2.39286,1.16161,3.2127,-1923.29,-3498.51,-1984.21,-3271.77,234.774
3725,7,1.11145,1.45688,3.33869,-1266.8,-4628.8,-1100.98,-4503.59,207.781
3727,2,0.642857,1.24339,1.57143,-1320.94,-3820,-1337.86,-3776.01,47.1349
3729,3,1,1.24173,1.72393,-1263.41,-3759.09,-1283.72,-3776.01,26.4302
3731,8,1.40278,1.51065,3.45301,-661.062,-4229.48,-522.318,-4182.1,146.61
3732,2,0.666667,1.15486,1.27368,-1899.61,-3315.77,-1825.16,-3332.69,76.3467
3735,4,0.962121,1.39306,3.06513,222.162,-4676.18,239.082,-4557.73,119.646
3736,7,1.67424,1.40755,3.3007,-1381.85,-4811.54,-1490.14,-4622.03,218.266
3742,9,0.953142,1.39684,4.06308,63.1139,-4402.06,201.858,-4188.87,254.369
3751,2,0.242857,1.37169,1.89187,66.4979,-3907.99,-1.18211,-3847.07,91.0554
3752,2,0.242857,1.37169,1.89187,42.81,-3931.67,-21.4861,-3870.76,88.5691
3753,2,0.6,1.37146,1.81851,52.9619,-3951.98,12.3539,-3921.52,50.7606
3756,6,0.711601,1.39258,3.74242,46.194,-4253.16,184.938,-4300.54,146.61
3760,8,1.91944,1.49481,3.45143,-549.39,-4202.4,-498.63,-4094.11,119.598
3762,6,1.12778,1.49444,3,-556.158,-4195.63,-495.246,-4148.26,77.168
3763,6,1.62778,1.49444,3,-518.934,-4205.79,-552.774,-4185.48,39.4642
3770,2,0.5,1.25459,1.47837,73.2659,-3627.11,69.8819,-3606.8,20.5847
3771,6,1.13254,1.48119,3.21843,-234.678,-4280.24,-278.67,-4060.27,224.323
3776,5,0.501832,1.55206,3.90345,-952.086,-4510.36,-806.574,-4645.72,198.739
3778,2,0.583333,1.15524,1.37915,-2390.29,-3955.36,-2332.76,-3863.99,107.973
3779,12,2.09849,1.45278,4.40025,-305.742,-5329.31,-498.63,-4713.4,645.404
3780,5,0.368687,1.51927,3.4053,-718.59,-4256.55,-715.206,-4205.79,50.8742
3781,6,0.744444,1.50502,3.6657,-701.67,-4858.92,-566.31,-4777.7,157.857
3782,3,0.425,1.15634,2.35598,-2133.1,-3359.76,-2072.19,-3484.97,139.242
3784,1,0.166667,1.11876,1.01895,-606.918,-2442.67,-573.078,-2490.05,58.2217
3788,3,0.892857,1.15712,1.95859,-2004.51,-3258.24,-1963.9,-3309,65.0057
3789,5,1.63333,1.15579,2.66095,-2119.57,-3420.67,-2034.97,-3390.22,89.9155
3790,3,0.55,1.15579,2.25157,-2078.96,-3539.12,-1953.75,-3491.74,133.872
3791,7,1.46154,1.2089,3.3985,418.434,-4087.34,394.746,-3989.2,100.957
3792,4,1.01667,1.15546,2.4392,-2122.95,-3481.59,-2045.12,-3535.73,94.8134
3797,2,1.1,1.15376,1.74097,-2139.87,-3559.42,-2051.89,-3549.27,88.5678
3798,2,0.625,1.15387,1.65878,-1957.13,-3566.19,-1926.68,-3644.03,83.5808
3799,2,0.625,1.15387,1.65878,-2018.05,-3596.65,-1994.36,-3657.56,65.3577
3800,2,0.375,1.15381,1.57143,-2082.34,-3589.88,-2065.42,-3664.33,76.3487
3803,2,0.833333,1.15145,1.05598,-1909.76,-3407.14,-1950.37,-3309,106.209
3804,2,1,1.15091,1.05598,-2011.28,-3640.64,-1963.9,-3664.33,52.9684
3805,4,0.747619,1.46084,2.76241,-390.342,-4148.26,-346.35,-4063.65,95.3566
3806,5,0.736398,1.40828,3.22889,-1625.5,-4693.1,-1415.69,-4601.73,228.841
3807,9,1.64008,1.5053,3.93392,-945.318,-5065.35,-718.59,-4838.61,320.647
3810,5,1.0171,1.19731,2.93911,516.57,-4107.65,530.106,-4023.05,85.6786
3813,5,0.904762,1.45026,2.87619,-268.518,-4073.81,-312.51,-4043.35,53.5063
3819,12,2.60833,1.30037,4.19608,-1716.87,-4537.43,-1791.32,-4317.46,232.224
3827,16,5.40119,1.51178,4.72536,-1111.13,-4957.06,-779.502,-4777.7,377.026
3828,5,1.33333,1.49675,3.00064,-870.87,-4358.07,-870.87,-4297.16,60.9139
3836,9,3.42778,1.13527,3.79187,-1801.47,-3045.04,-1578.13,-2896.14,268.429
3839,4,0.688095,1.432,2.56596,-288.822,-4083.96,-278.67,-4033.2,51.7668
3840,3,0.396429,1.432,2.45356,-166.998,-4036.58,-136.542,-4188.87,155.3
3848,3,0.861111,1.48101,1.95859,-803.19,-4422.37,-755.814,-4381.76,62.3987
3849,2,0.611111,1.48083,1.65878,-826.878,-4469.75,-786.27,-4425.75,59.8701
3864,3,0.933333,0.933341,2.08105,1193.37,-3545.89,1179.83,-3525.58,24.4029
3870,10,1.83117,1.11464,4.08264,452.274,-4287.01,557.178,-4077.19,234.578
3871,6,1.36869,1.13724,3,-1639.04,-2459.59,-1639.04,-2848.76,389.172
3872,5,1.04924,1.22534,2.93911,415.05,-4212.56,330.45,-4067.04,168.322
3877,13,2.56453,1.26698,4.44807,499.65,-4669.41,398.13,-4287.01,395.65
3878,22,4.13691,1.26679,5.38815,228.93,-4564.5,621.474,-4452.83,408.12
3879,6,0.913131,1.09683,3.14352,-1655.96,-2733.7,-1483.37,-2503.58,287.646
3881,5,1,1.29814,2.84439,-1879.3,-4452.83,-1578.13,-4361.46,314.731
3882,5,0.873232,1.26467,3.49751,584.25,-4642.34,519.954,-4429.14,222.683
3883,2,0.625,1.3662,1.65878,-146.694,-3958.75,-187.302,-3907.99,65.0058
3885,1,0.125,1.36582,1.26717,-65.478,-3863.99,-123.006,-3840.3,62.2144
3892,6,1.4,1.14061,3,-1815.01,-4439.29,-2173.71,-4429.14,358.848
3900,6,1.275,1.44723,2.96072,-302.358,-3887.68,-359.886,-4039.97,162.788
3901,4,1.45,1.35301,2.2,86.8019,-4006.12,29.2739,-3951.98,79.0015
3902,3,0.95,1.3527,1.72393,120.642,-3972.28,83.4179,-3924.91,60.2515
3906,3,0.385714,1.43472,2.35598,-1053.61,-4598.34,-1165.28,-4432.52,199.918
3907,6,1.01433,1.51946,3.8154,-823.494,-4808.16,-969.006,-4622.03,236.255
3908,4,0.840909,1.44,2.52427,-292.206,-4019.66,-271.902,-3948.59,73.9098
3913,4,0.833333,1.43065,2.27313,-772.734,-3928.29,-826.878,-3884.3,69.7638
3914,12,3.1921,1.44515,4.19735,-1155.13,-4412.22,-1276.95,-4222.71,225.289
3916,6,1.33377,1.41173,3,-1161.89,-4652.49,-1280.33,-4490.05,201.032
3918,6,1.29583,1.37379,3.0938,343.986,-4060.27,256.002,-3985.82,115.256
3919,3,0.524242,1.40853,2.25157,-1354.78,-4578.04,-1381.85,-4476.52,105.071
3921,2,0.47619,1.19148,1.47837,340.602,-3312.38,296.61,-3342.84,53.5062
3927,5,1.16667,1.42804,2.61528,-153.462,-4232.86,-136.542,-4131.34,102.923
3930,4,0.991667,1.42627,2.31228,-143.31,-4249.78,-150.078,-4188.87,61.2887
3933,3,0.916667,1.41362,1.77404,-227.91,-3979.05,-251.598,-3840.3,140.756
3934,4,0.958333,1.41635,2.4392,-525.702,-3907.99,-437.718,-3891.07,89.5963
3935,3,1,1.18496,1.77404,445.506,-3227.78,384.594,-3265.01,71.3861
3936,4,0.816667,1.42117,2.35375,-305.742,-4056.89,-312.51,-3999.36,57.9265
3937,4,0.472378,1.07886,3.15363,658.698,-4371.61,601.17,-4439.29,88.8275
3938,4,0.916667,1.41967,2.23839,-278.67,-4053.5,-288.822,-3995.97,58.4186
3939,4,1.16667,1.4142,2.21756,-451.254,-3918.14,-380.19,-3907.99,71.7856
3940,4,1.36667,1.41826,2.23839,-295.59,-3945.21,-319.278,-3914.75,38.5843
3942,2,0.242857,1.46907,1.89187,-843.798,-4473.13,-891.174,-4520.51,67.0008
3943,2,0.242857,1.46907,1.89187,-874.254,-4544.2,-823.494,-4493.44,71.7865
3944,2,0.242857,1.46907,1.89187,-806.574,-4618.65,-742.278,-4571.27,79.8661
3950,5,1.24091,1.38677,2.74924,-1334.48,-4814.93,-1466.45,-4594.96,256.521
3954,3,0.666667,1.4016,1.77404,-403.878,-3921.52,-430.95,-3867.38,60.5363
3955,4,0.805556,1.13468,2.48195,-1385.24,-2987.51,-1510.45,-3028.12,131.629
3956,2,0.5,1.40169,1.27368,-789.654,-3860.61,-830.262,-3860.61,40.6081
3957,2,1,1.40031,1,-654.294,-3853.84,-698.286,-3857.22,44.1219
3960,15,3.07737,1.49702,4.71747,-914.862,-5048.43,-1117.9,-4710.02,394.648
3961,4,0.588889,1.13225,2.56596,-1716.87,-3227.78,-1540.9,-3177.02,183.143
3965,6,2.22222,1.13182,2.94498,-1578.13,-3156.71,-1415.69,-3149.95,162.573
3966,2,0.424242,1.37825,1.89187,-1408.93,-4462.98,-1381.85,-4588.19,128.105
3967,4,0.811111,1.12866,2.35375,-1276.95,-3061.96,-1364.93,-3041.66,90.2965
3970,6,1.1845,1.45557,3.34023,-1307.41,-4381.76,-1165.28,-4243.01,198.624
3973,5,1.23535,1.35892,2.87619,140.946,-5102.57,239.082,-5210.87,146.143
3974,10,2.99478,1.45662,3.88139,-532.47,-4246.4,-373.422,-4063.65,242.262
3975,3,0.690909,1.41058,2.45356,-1029.92,-4442.67,-1067.14,-4337.77,111.316
3976,4,1.19091,1.41058,2.60691,-962.238,-4408.83,-1006.23,-4307.31,110.645
3977,3,0.616667,1.12766,1.89575,-1266.8,-3082.26,-1344.63,-3095.8,79.0003
3978,6,1.60758,1.40526,3.21843,-1358.17,-4459.59,-1172.05,-4361.46,210.409
3980,3,0.633333,1.44766,2.08105,-630.606,-4188.87,-552.774,-4155.03,84.8707
3982,3,0.566667,1.12703,2.02056,-1652.57,-3309,-1591.66,-3265.01,75.1377
3984,11,2.09127,1.41884,4.11583,-566.31,-5204.1,-248.214,-5204.1,318.096
3985,3,0.35,1.26276,2.67192,-1960.52,-4347.92,-2004.51,-4246.4,110.645
3986,8,1.67403,1.10494,3.72281,381.21,-4236.24,499.65,-4087.34,190.261
3988,3,1.5,1.11701,1.74511,-1381.85,-3102.57,-1354.78,-3092.42,28.9131
3990,7,1.17046,1.10182,3.73271,479.346,-4300.54,367.674,-4107.65,222.887
3991,7,0.897378,1.10152,3.75095,509.802,-4405.45,387.978,-4195.63,242.617
3993,4,0.394444,1.47975,3.03438,-789.654,-4297.16,-837.03,-4226.09,85.4101
3994,2,0.257576,1.38376,2.02765,-1216.04,-4442.67,-1239.73,-4388.53,59.1005
3996,2,0.111111,1.47435,2.68107,-752.43,-4270.08,-786.27,-4219.32,61.0072
3998,2,0.590909,1.38186,1.81851,-948.702,-4354.69,-989.31,-4293.77,73.2086
3999,2,0.433333,1.43073,1.74097,-596.766,-4141.49,-562.926,-4127.95,36.4469
4002,3,0.683333,1.26131,2.58857,-1913.14,-4351.3,-1987.59,-4236.24,137.044
4003,3,0.488889,1.45864,2.75058,-874.254,-4486.67,-938.55,-4385.14,120.17
4006,2,0.309524,1.36682,1.65878,-1246.49,-4517.12,-1304.02,-4550.97,66.7435
4015,3,0.866667,1.1148,1.77404,-1175.43,-2889.37,-1138.21,-2828.46,71.3872
4019,1,0.5,1.12145,0.210897,452.274,-3024.73,425.202,-2984.13,48.8058
4022,5,1.30556,1.45811,3.11846,-891.174,-4733.71,-789.654,-4652.49,130.011
4025,2,0.533333,1.1126,1.47837,-1216.04,-2841.99,-1199.12,-2798,47.1349
4027,2,0.533333,1.11224,1.37915,-1144.97,-2909.68,-1100.98,-2845.38,77.9071
4033,7,1.19628,1.51851,3.93949,-887.79,-4655.87,-1023.15,-4517.12,193.839
4041,6,1.02424,1.22028,3.02216,340.602,-4090.73,327.066,-4026.43,65.7073
4046,2,1,1.11654,1,-1364.93,-3146.56,-1280.33,-3119.49,88.8263
4053,3,0.7,1.10918,1.95859,-2048.5,-4449.44,-2089.11,-4378.38,81.8499
4062,4,0.333824,1.22151,3.03438,222.162,-4351.3,296.61,-4243.01,131.414
4064,3,0.690909,1.37084,2.35598,-1297.25,-4391.91,-1243.11,-4337.77,76.5724
4072,9,2.39286,1.48555,3.67821,-996.078,-4567.89,-894.558,-4483.28,132.151
4076,2,0.416667,1.36844,1.57143,340.602,-4679.56,333.834,-4622.03,57.9265
4079,3,0.392857,1.24986,2.54498,-2024.81,-4290.39,-2085.73,-4202.4,107.014
4084,10,2.12421,1.42552,4.03227,-596.766,-4791.24,-349.734,-4720.17,257.051
4086,4,0.833333,1.4293,2.87017,-826.878,-4835.23,-752.43,-4889.38,92.0557
4089,2,0.416667,1.243,1.89187,-1963.9,-4226.09,-1926.68,-4287.01,71.3871
4090,2,0.416667,1.243,1.89187,-1899.61,-4273.47,-1940.21,-4215.94,70.4179
4095,10,2.14274,1.08607,3.93738,658.698,-4385.14,465.81,-4236.24,243.674
4097,11,2.62778,1.36921,4.03727,5.58588,-5200.71,249.234,-5055.2,283.795
4098,1,0.25,1.11147,0.703987,-1256.65,-3278.54,-1202.5,-3261.62,56.7264
4103,3,0.660256,1.43591,2.30467,-1067.14,-4517.12,-1070.53,-4425.75,91.4334
4104,3,0.660256,1.43591,2.30467,-1009.61,-4490.05,-1087.45,-4449.44,87.7892
4105,3,0.438034,1.08127,2.45356,655.314,-4327.61,594.402,-4297.16,68.102
4111,6,0.928604,1.19218,3.47793,374.442,-4459.59,459.042,-4300.54,180.153
4113,5,0.876984,1.43014,3.20197,-207.606,-4733.71,-349.734,-4578.04,210.792
4114,4,0.749242,1.14309,2.64706,492.882,-4117.8,472.578,-4029.81,90.299
4117,3,0.460317,1.42694,2.82504,-258.366,-4747.24,-329.43,-4666.02,107.919
4120,7,1.50833,1.41404,3.23572,-447.87,-4070.42,-349.734,-4127.95,113.756
4121,8,1.59286,1.41354,3.46508,-410.646,-4114.42,-326.046,-3982.44,156.767
4127,6,0.91859,1.18699,3.31633,418.434,-4314.08,316.914,-4215.94,141.2
4128,5,1.32222,1.4166,3.06046,-606.918,-4679.56,-532.47,-4808.16,148.591
4134,2,0.555556,1.41445,2.20873,-200.838,-4723.55,-160.23,-4669.41,67.6814
4135,2,0.555556,1.41445,2.20873,-177.15,-4672.79,-143.31,-4713.4,52.8607
4140,6,1.27361,1.3652,3.34023,117.258,-4344.54,-11.3341,-4259.93,153.927
4142,2,0.75,1.13124,1.16341,431.97,-3204.09,408.282,-3217.63,27.2829
4143,11,2.05996,1.23729,4.04584,-430.95,-5258.24,-285.438,-5657.57,425.01
4146,3,0.7,1.25647,2.08105,-1821.77,-4232.86,-1706.72,-4287.01,127.16
4148,3,0.791667,1.25615,2.02056,-1906.37,-4236.24,-1835.31,-4178.71,91.4318
4149,2,0.291667,1.25602,1.74097,-1875.92,-4263.32,-1815.01,-4205.79,83.7851
4150,3,1.125,1.25582,1.89575,-1940.21,-4280.24,-1865.77,-4243.01,83.2359
4151,2,0.625,1.25576,1.65878,-1896.22,-4314.08,-1835.31,-4270.08,75.1378
4152,2,0.625,1.25569,1.57143,-1892.84,-4246.4,-1852.23,-4212.56,52.8605
4168,3,0.866667,1.09396,1.72393,-2170.33,-4395.3,-2058.65,-4398.68,111.723
4171,4,1.11667,1.39322,2.21171,-556.158,-4117.8,-485.094,-4050.12,98.1374
4172,3,0.95,1.3925,1.83333,-546.006,-4097.5,-542.622,-4148.26,50.8742
4178,4,1.03175,1.4304,2.64706,-833.646,-4435.91,-925.014,-4280.24,180.502
4179,3,0.588889,1.43031,2.5,-864.102,-4358.07,-908.094,-4276.85,92.3674
4180,5,1.04167,1.3882,2.71844,-366.654,-3989.2,-302.358,-4016.28,69.7632
4181,5,1.09583,1.28738,2.87619,232.314,-4046.73,340.602,-4043.35,108.341
4184,4,0.955357,1.43065,2.68636,-945.318,-4784.47,-887.79,-4889.38,119.645
4185,3,0.592857,1.38692,1.83333,-434.334,-4094.11,-403.878,-4067.04,40.7493
4188,3,0.455357,1.43014,2.45356,-884.406,-4842,-925.014,-4767.55,84.8048
4189,3,0.455357,1.43014,2.45356,-850.566,-4825.08,-897.942,-4754.01,85.4101
4196,2,0.45,1.3836,1.37915,-434.334,-4046.73,-461.406,-4063.65,31.9248
4197,2,0.395833,1.28342,2.15103,161.25,-4131.34,212.01,-4151.64,54.6704
4198,2,1,1.21411,1.05598,367.674,-3633.87,357.522,-3606.8,28.9137
4208,5,1.54167,1.37535,2.68878,-529.086,-4016.28,-444.486,-3955.36,104.248
4209,3,0.708333,1.37465,2.02056,-518.934,-3951.98,-447.87,-3938.44,72.3418
4210,2,0.458333,1.37403,1.57143,-502.014,-3921.52,-454.638,-3911.37,48.4515
4211,2,1.125,1.37403,1.57143,-434.334,-3945.21,-451.254,-3955.36,19.7321
4213,2,1,1.37177,1,-552.774,-3995.97,-579.846,-4016.28,33.8404
4217,2,0.533333,0.993454,1.37915,919.266,-3430.83,946.338,-3457.9,38.2862
